Best model	R1	R4	R7	R6	R8	R9
Glyma04g36250.1	0.000374171	0.002198254	0.001917626	0.000888656	0.001861501	0.002619197
Glyma08g40380.1	0.001665061	0.001477975	0.00277822	0.000972845	0.002001815	0.001000907
Glyma01g33810.1	0.001590227	0.000748342	0.001375078	0.001833438	0.002216963	0.002151483
Glyma18g52430.1	0.001543455	0.002198254	0.001309598	0.001590227	0.000776405	0.002572425
Glyma02g11610.1	0.001347016	0.002656614	0.002881117	0.000654799	0.001272181	0.001216056
Glyma04g30350.1	0.002909179	0.001066387	0.000748342	0.001085096	0.001318953	0.002899825
Glyma04g01920.1	0.002637905	0.000280628	0.00102897	0.001758604	0.002572425	0.001777312
Glyma16g02110.1	0.001328307	0.001141221	0.00205794	0.002394694	0.001365724	0.001964398
Glyma01g09540.1	0.002160837	0.001786666	0.001702478	0.001057033	0.001908272	0.001964398
Glyma15g41550.1	0.001665061	0.001599581	0.001103804	0.00258178	0.001019616	0.002619197
Glyma0169s00210.1	0.001496684	0.001543455	0.002899825	0.00199246	0.000795113	0.002198254
Glyma12g14420.1	0.001403141	0.002993368	0.002806282	0.000823176	0.002310506	0.000654799
Glyma06g02040.1	0.001655707	0.000944782	0.00109445	0.002535008	0.00199246	0.002834345
Glyma13g20780.1	0.001309598	0.001403141	0.001870855	0.00238534	0.001309598	0.002899825
Glyma06g19560.1	0.001683769	0.002245026	0.00271274	0.00102897	0.002432111	0.001122513
Glyma16g33030.1	0.001477975	0.001627644	0.001019616	0.002703385	0.003638813	0.001000907
Glyma14g39940.1	0.00102897	0.001122513	0.000841885	0.00374171	0.000935427	0.004209423
Glyma03g40490.1	0.000748342	0.00102897	0.000841885	0.003086911	0.001216056	0.004995183
Glyma13g41120.1	0.002226317	0.005172914	0.001908272	0.000336754	0.002263734	0.000187085
Glyma13g36670.1	0.00212342	0.001805375	0.002918534	0.001983106	0.001646352	0.001646352
Glyma03g23890.1	0.001403141	0.002245026	0.002684677	0.001777312	0.002525654	0.001496684
Glyma09g28200.1	0.000757696	0.002160837	0.003685584	0.001571518	0.002048586	0.002151483
Glyma11g29460.1	0.002338569	0.00129089	0.000692216	0.00347979	0.00258178	0.002338569
Glyma02g04320.1	0.001403141	0.001234764	0.001515392	0.002245026	0.002890471	0.00347979
Glyma05g38510.1	0.003114973	0.003124328	0.001955043	0.001786666	0.001365724	0.001468621
Glyma14g40320.2	0.002965305	0.001253473	0.001870855	0.00271274	0.003273996	0.000785759
Glyma02g38160.1	0.002731448	0.001412495	0.001543455	0.003648167	0.002263734	0.001309598
Glyma08g17610.1	0.00089801	0.001758604	0.000982199	0.003199162	0.004050401	0.002048586
Glyma06g46680.1	0.002619197	0.001496684	0.003461082	0.001964398	0.001683769	0.002151483
Glyma9084s00200.1	0.000748342	9.35427E-05	0.00102897	0.004490052	0.002806282	0.004302966
Glyma07g36150.1	0.001796021	0.001590227	0.002039232	0.002497591	0.002722094	0.002834345
Glyma05g28210.1	0.002637905	0.002469528	0.002011169	0.002553717	0.002001815	0.001917626
Glyma16g28070.1	0.000439651	0.002142129	0.002469528	0.003563979	0.001861501	0.003461082
Glyma17g08310.1	0.00135637	0.001262827	0	0.00374171	0.00238534	0.005238394
Glyma01g45650.1	0.003461082	0.002525654	0.001496684	0.001777312	0.001683769	0.003086911
Glyma10g40720.1	0.001870855	0.00271274	0.001683769	0.002993368	0.001777312	0.002993368
Glyma07g00430.1	0.003320767	0.001216056	0.002478883	0.002899825	0.002245026	0.00205794
Glyma05g11630.1	0.001403141	0.002927888	0.000542548	0.001085096	0.004864223	0.003563979
Glyma18g04080.1	0.002619197	0.001375078	0.001187993	0.001665061	0.001880209	0.006042861
Glyma02g10470.1	0.002478883	0.001449913	0.00205794	0.002993368	0.004003629	0.001917626
Glyma08g21410.1	0.002338569	0.002993368	0.00271274	0.002338569	0.002806282	0.001964398
Glyma01g37050.1	0.00258178	0.002329214	0.003433019	0.002151483	0.002375986	0.00245082
Glyma13g15140.1	0.002273089	0.00212342	0.001861501	0.003554624	0.002890471	0.003058848
Glyma06g02200.1	0.001917626	0.003554624	0.004302966	0.001777312	0.002853054	0.001683769
Glyma10g42940.1	0.003620104	0.002525654	0.003760418	0.001908272	0.001908272	0.002413403
Glyma05g25810.1	0.00341431	0.001459267	0.001019616	0.002160837	0.000916719	0.007343105
Glyma15g03050.1	0.00115993	0.002226317	0.001721186	0.003582687	0.003732355	0.004069109
Glyma06g18110.1	0.002273089	0.004181361	0.003732355	0.001506038	0.003124328	0.001749249
Glyma07g39190.1	0.002375986	0.002525654	0.004134589	0.001973752	0.002965305	0.002665968
Glyma08g01920.1	0.003180453	0.002478883	0.001075742	0.003554624	0.00367623	0.002759511
Glyma08g17600.1	0.003835253	0.00155281	0.002235672	0.002441466	0.004910994	0.001926981
Glyma19g30580.1	0.002974659	0.002460174	0.002890471	0.002899825	0.003620104	0.002338569
Glyma18g03440.1	0.000888656	0.000280628	0.001590227	0.002338569	0.002619197	0.009634903
Glyma07g09240.1	0.003928795	0.003367539	0.00328335	0.001973752	0.003096265	0.001786666
Glyma08g08770.1	0.000879302	0.002216963	0.002404049	0.004452635	0.003853961	0.003704293
Glyma17g04210.1	0.002198254	0.001870855	0.003928795	0.002525654	0.004677137	0.002853054
Glyma19g07240.1	0.001870855	0.002824991	0.006473158	0.003030785	0.0021889	0.00231986
Glyma17g23730.1	0.002918534	0.003704293	0.002600488	0.003573333	0.000916719	0.005023245
Glyma16g04940.1	0.001796021	0.001861501	0.00374171	0.00509808	0.002432111	0.003984921
Glyma12g33820.1	0.002675322	0.00328335	0.00212342	0.003882024	0.004256195	0.003143036
Glyma02g05350.1	0.003404956	0.003386247	0.003124328	0.003086911	0.00463972	0.002310506
Glyma17g01550.1	0.00277822	0.004854868	0.003788481	0.004097172	0.001234764	0.003255288
Glyma9018s00200.1	0.004490052	0.002619197	0.003461082	0.004022338	0.003928795	0.001777312
Glyma04g36860.1	0.003124328	0.00374171	0.004920348	0.001796021	0.002525654	0.00490164
Glyma07g00900.1	0.004012984	0.002862408	0.003180453	0.005023245	0.00315239	0.003180453
Glyma03g28410.1	0.00361075	0.002684677	0.003180453	0.00463972	0.00477068	0.003573333
Glyma20g25920.1	0.003040139	0.004041047	0.001683769	0.005837067	0.003320767	0.004808097
Glyma07g30430.1	0.002628551	0.004284258	0.003966212	0.003554624	0.003040139	0.005462896
Glyma13g28180.1	0.002506946	0.000374171	0.000224503	0.004190715	0.001272181	0.014405583
Glyma11g11870.1	0.004658429	0.002881117	0.002609843	0.003723001	0.006052216	0.003984921
Glyma06g12250.1	0.004396509	0.005519022	0.004396509	0.002993368	0.00374171	0.003461082
Glyma01g01180.1	0.003563979	0.006295427	0.005528376	0.002974659	0.003638813	0.003751064
Glyma05g24110.1	0.005696753	0.004218778	0.003161745	0.006136404	0.006809912	0.005378708
Glyma08g18110.1	0.006604118	0.004359092	0.005144851	0.005556439	0.005144851	0.004602303
Glyma19g31120.1	0.005275811	0.005462896	0.006304781	0.005481605	0.005331936	0.004012984
Glyma15g04290.1	0.003947504	0.003339476	0.005200977	0.005088725	0.006445095	0.008980103
Glyma10g41330.1	0.008035322	0.004396509	0.006080278	0.003853961	0.00612705	0.004882931
Glyma19g28240.1	0.003891378	0.00444328	0.003302059	0.007754694	0.008755601	0.008063385
Glyma12g19520.1	0.007268271	0.00579965	0.00477068	0.006837975	0.005893193	0.006239301
Glyma11g33560.1	0.005322582	0.005406771	0.005649982	0.007053123	0.006566701	0.00682862
Glyma11g34900.1	0.004817451	0.002806282	0.002899825	0.010944501	0.004583594	0.011318672
Glyma11g34230.1	0.004826806	0.003507853	0.002974659	0.00934492	0.008727538	0.011225129
Glyma16g10880.1	0.005434833	0.005687399	0.005612565	0.009644257	0.008671412	0.006922163
Glyma09g34410.1	0.00805403	0.003910087	0.007838882	0.007605025	0.008091447	0.008306596
Glyma16g04240.1	0.006398324	0.007427294	0.008082093	0.007576962	0.007558254	0.006866037
Glyma07g01730.1	0.006267364	0.00748342	0.006173821	0.007576962	0.007015706	0.010102616
Glyma13g34290.1	0.005706107	0.010383245	0.008138219	0.005425479	0.008793018	0.00682862
Glyma17g34690.1	0.005837067	0.016931237	0.009335566	0.00321787	0.003648167	0.006772495
Glyma05g08590.1	0.007689214	0.004274903	0.002132775	0.013844326	0.008203699	0.011281255
Glyma9047s00200.1	0.006735078	0.006360907	0.007951133	0.011692843	0.00374171	0.011131587
Glyma04g05420.1	0.010140033	0.005257102	0.008549807	0.008952041	0.010299056	0.006248655
Glyma13g42330.1	0.007941779	0.010214868	0.010888375	0.006042861	0.008895915	0.006370261
Glyma07g00890.1	0.0072215	0.008736892	0.007389877	0.008166282	0.009625548	0.010757416
Glyma15g10890.1	0.006024153	0.003975567	0.007249563	0.015266176	0.009466526	0.01057033
Glyma15g41540.1	0.00792307	0.006968934	0.009316857	0.010794833	0.008736892	0.012487956
Glyma01g01370.1	0.010663873	0.008905269	0.007876299	0.015219405	0.011009981	0.010776124
Glyma13g07610.1	0.011056752	0.012076368	0.010532913	0.012665688	0.009391692	0.014901359
Glyma12g36100.1	0.011552529	0.010102616	0.011131587	0.016089352	0.012132494	0.015715181
Glyma19g01050.1	0.011711552	0.015687118	0.019606559	0.013198881	0.009522651	0.009532006
Glyma9006s00200.1	0.018671132	0.015228759	0.017586036	0.026809351	0.016931237	0.024293051
Glyma9005s00200.1	0.131146928	0.146862109	0.143681655	0.177169958	0.138256176	0.146394395
